x,y,z,color
645.6999379,-730.7258127,1474.128262,1
652.2784237,-738.1666702,1475.293236,1
658.8569094,-745.6075278,1476.45821,1
665.4353951,-753.0483854,1477.623183,1
672.0138808,-760.489243,1478.788157,1
678.5923665,-767.9301005,1479.953131,1
685.1708522,-775.3709581,1481.118105,1
691.749338,-782.8118157,1482.283079,1
698.3278237,-790.2526732,1483.448053,1
704.9063094,-797.6935308,1484.613027,1
711.4847951,-805.1343884,1485.778001,1
718.0632808,-812.5752459,1486.942975,1
724.6417665,-820.0161035,1488.107949,1
731.2202523,-827.4569611,1489.272923,1
737.798738,-834.8978187,1490.437897,1
744.3772237,-842.3386762,1491.602871,1
750.9557094,-849.7795338,1492.767845,1
757.5341951,-857.2203914,1493.932819,1
764.1126808,-864.6612489,1495.097793,1
770.6911666,-872.1021065,1496.262767,1
777.2696523,-879.5429641,1497.42774,1
783.848138,-886.9838217,1498.592714,1
790.4266237,-894.4246792,1499.757688,1
797.0051094,-901.8655368,1500.922662,1
803.5835951,-909.3063944,1502.087636,1
810.1620809,-916.7472519,1503.25261,1
816.7405666,-924.1881095,1504.417584,1
823.3190523,-931.6289671,1505.582558,1
829.897538,-939.0698246,1506.747532,1
836.4760237,-946.5106822,1507.912506,1
843.0545094,-953.9515398,1509.07748,1
849.6329952,-961.3923974,1510.242454,1
851.1855178,-963.1484397,1510.517388,1
