x,y,z,color
458.601564,47.93847508,1427.111997,1
464.9869681,48.6032745,1429.927709,1
471.4008342,49.2684006,1432.575529,1
477.8413024,49.93320081,1435.054651,1
484.3063813,50.59767501,1437.364319,1
490.7940494,51.26115892,1439.504001,1
497.3024596,51.92499377,1441.472875,1
503.8294782,52.58850223,1443.270341,1
510.3732054,53.25103404,1444.896024,1
516.9316499,53.91391549,1446.349256,1
523.5027967,54.57648325,1447.629597,1
527.8840681,55.01761406,1448.405469,1
530.0812824,55.01761406,1448.794571,1
536.6597681,55.01761406,1449.959544,1
537.7517967,55.01761406,1450.15293,1
543.2382538,55.01761406,1451.124518,1
549.8167395,55.01761406,1452.289492,1
556.3952252,55.01761406,1453.454466,1
562.973711,55.01761406,1454.61944,1
569.5521967,55.01761406,1455.784414,1
576.1306824,55.01761406,1456.949388,1
582.7091681,55.01761406,1458.114362,1
589.2876538,55.01761406,1459.279336,1
595.8661395,55.01761406,1460.44431,1
602.4446253,55.01761406,1461.609284,1
609.023111,55.01761406,1462.774258,1
615.6015967,55.01761406,1463.939232,1
622.1800824,55.01761406,1465.104206,1
628.7585681,55.01761406,1466.26918,1
635.3370538,55.01761406,1467.434154,1
641.9155396,55.01761406,1468.599128,1
648.4940253,55.01761406,1469.764102,1
655.072511,55.01761406,1470.929075,1
661.6509967,55.01761406,1472.094049,1
668.2294824,55.01761406,1473.259023,1
674.8079681,55.01761406,1474.423997,1
681.3864539,55.01761406,1475.588971,1
687.9649396,55.01761406,1476.753945,1
694.5434253,55.01761406,1477.918919,1
701.121911,55.01761406,1479.083893,1
707.7003967,55.01761406,1480.248867,1
714.2788824,55.01761406,1481.413841,1
720.8573682,55.01761406,1482.578815,1
727.4358539,55.01761406,1483.743789,1
734.0143396,55.01761406,1484.908763,1
740.5928253,55.01761406,1486.073737,1
747.171311,55.01761406,1487.238711,1
753.7497967,55.01761406,1488.403685,1
760.3282825,55.01761406,1489.568659,1
766.9067682,55.01761406,1490.733632,1
773.4852539,55.01761406,1491.898606,1
780.0637396,55.01761406,1493.06358,1
786.6422253,55.01761406,1494.228554,1
793.220711,55.01761406,1495.393528,1
799.7991968,55.01761406,1496.558502,1
806.3776825,55.01761406,1497.723476,1
812.9561682,55.01761406,1498.88845,1
819.5346539,55.01761406,1500.053424,1
826.1131396,55.01761406,1501.218398,1
832.6916253,55.01761406,1502.383372,1
839.2701111,55.01761406,1503.548346,1
845.8485968,55.01761406,1504.71332,1
852.4270825,55.01761406,1505.878294,1
853.9796051,55.01761406,1506.153228,1
